Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1247824,,4540,25A AVENUE NW,Y,6770,WEINLOS,Sspomitapi Ward,421000,53.45706127,-113.4121402,POINT (-113.4121401577922 53.45706127371517),100,,,RESIDENTIAL,,
1117886,,20811,107 AVENUE NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,1196000,53.55129955,-113.678696,POINT (-113.67869596088914 53.5512995453225),100,,,COMMERCIAL,,
1298272,,16711,93 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,297500,53.62949748,-113.484444,POINT (-113.48444403046715 53.62949747964555),100,,,RESIDENTIAL,,
1164854,,1521,54 STREET NW,N,6670,SAKAW,Karhiio Ward,148000,53.44526773,-113.4239677,POINT (-113.42396769564571 53.44526773161401),100,,,RESIDENTIAL,,
1182450,204,10330,116 STREET NW,N,1150,OLIVER,O-day'min Ward,92000,53.54533669,-113.521826,POINT (-113.52182596053272 53.54533669113939),100,,,RESIDENTIAL,,
1196401,,15724,84 STREET NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,255500,53.61851772,-113.4708374,POINT (-113.47083738623365 53.61851771651053),100,,,RESIDENTIAL,,
1178201,,8327,166 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,306500,53.51814225,-113.6078572,POINT (-113.60785720729987 53.51814224889957),100,,,RESIDENTIAL,,
1115674,,4403,209 STREET NW,Y,4462,EDGEMONT,sipiwiyiniwak Ward,735500,53.48131459,-113.6779317,POINT (-113.67793174194887 53.48131459367102),100,,,RESIDENTIAL,,
1198027,,10353,170 STREET NW,N,4660,YOUNGSTOWN INDUSTRIAL,Nakota Isga Ward,2555500,53.54679576,-113.6143573,POINT (-113.61435733339985 53.54679575658914),100,,,COMMERCIAL,,
1109677,,150,GRANDISLE ROAD NW,Y,4463,RIVERVIEW AREA,sipiwiyiniwak Ward,683500,53.43724548,-113.6559248,POINT (-113.65592481960188 53.4372454848881),98,2,,RESIDENTIAL,FARMLAND,
1043447,206,10045,117 STREET NW,N,1150,OLIVER,O-day'min Ward,149000,53.54005148,-113.5226128,POINT (-113.52261283073618 53.540051481661735),100,,,RESIDENTIAL,,
1200534,,18609,55 AVENUE NW,N,4220,JAMIESON PLACE,sipiwiyiniwak Ward,324500,53.49160943,-113.6464683,POINT (-113.64646832899635 53.491609429168925),100,,,RESIDENTIAL,,
1274802,,13023,9 STREET NE,N,2160,CLOVER BAR AREA,Dene Ward,0,53.59140972,-113.3279683,POINT (-113.32796830664964 53.59140972182129),100,,,FARMLAND,,
1170067,136,16725,106 STREET NW,N,3030,BATURYN,tastawiyiniwak Ward,179000,53.62981153,-113.5047156,POINT (-113.50471561757047 53.62981153409209),100,,,RESIDENTIAL,,
1213271,304,8340,JASPER AVENUE NW,N,1070,CROMDALE,Métis Ward,161500,53.55591201,-113.4703111,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1155514,,4186,93 STREET NW,N,6700,STRATHCONA INDUSTRIAL PARK,Karhiio Ward,417500,53.47855177,-113.4730461,POINT (-113.4730460548284 53.47855177321394),100,,,COMMERCIAL,,
1065846,102,10611,84 AVENUE NW,N,5480,STRATHCONA,papastew Ward,183000,53.51976067,-113.5043863,POINT (-113.5043862999382 53.51976066984096),100,,,RESIDENTIAL,,
1308105,116,2908,116A AVENUE NW,N,2660,RUNDLE HEIGHTS,Métis Ward,85000,53.56948142,-113.3880809,POINT (-113.38808091658704 53.569481415092525),100,,,RESIDENTIAL,,
1174010,,8103,189 STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,357500,53.51370947,-113.6487212,POINT (-113.64872124727026 53.513709473447875),100,,,RESIDENTIAL,,
1221332,,16713,95 AVENUE NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,333500,53.5313026,-113.6122806,POINT (-113.61228056588479 53.53130259919052),100,,,RESIDENTIAL,,
1081512,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1314491,101,10011,123 STREET NW,N,1150,OLIVER,O-day'min Ward,103500,53.54094874,-113.533619,POINT (-113.53361896511977 53.540948737537185),100,,,RESIDENTIAL,,
1186253,,16021,92 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,336000,53.52645295,-113.59958,POINT (-113.59958001488728 53.52645295256011),100,,,RESIDENTIAL,,
1106988,,15404,128 AVENUE NW,N,4320,MISTATIM INDUSTRIAL,Anirniq Ward,1227500,53.58548939,-113.5872273,POINT (-113.58722726866645 53.58548938901269),100,,,COMMERCIAL,,
1197359,36,7604,29 AVENUE NW,N,6340,KAMEYOSEK,Karhiio Ward,146000,53.46092194,-113.447062,POINT (-113.4470620330178 53.460921936964624),100,,,RESIDENTIAL,,
1021518,,139,WOLF WILLOW CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,426000,53.50220378,-113.5980357,POINT (-113.59803567728856 53.5022037792357),100,,,RESIDENTIAL,,
1275007,,16268,139 STREET NW,N,3470,CARLTON,Anirniq Ward,552500,53.6244454,-113.5617916,POINT (-113.56179162271113 53.62444540045731),100,,,OTHER RESIDENTIAL,,
1262807,201,14916,26 STREET NW,N,2280,FRASER,Dene Ward,59000,53.61197346,-113.3794813,POINT (-113.37948128519791 53.61197346411985),100,,,RESIDENTIAL,,
1282102,413,1945,105 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,85500,53.44909955,-113.4995052,POINT (-113.49950518050419 53.449099548352535),100,,,RESIDENTIAL,,
1027531,41,3812,20 AVENUE NW,N,6150,DALY GROVE,Sspomitapi Ward,158500,53.45176321,-113.4007963,POINT (-113.40079628530401 53.451763208012686),100,,,RESIDENTIAL,,
1235225,1800,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,196000,53.52349869,-113.4938707,POINT (-113.49387074720232 53.52349869063701),100,,,RESIDENTIAL,,
1219955,,9206,169 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,342000,53.52736249,-113.6144151,POINT (-113.61441514617123 53.52736248895402),100,,,RESIDENTIAL,,
1299585,,309,LAGO LINDO CRESCENT NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,301500,53.63131416,-113.4896394,POINT (-113.48963942311528 53.63131415767342),100,,,RESIDENTIAL,,
1129113,,12711,123A STREET NW,N,3070,CALDER,Anirniq Ward,218000,53.58531053,-113.5346106,POINT (-113.53461062144316 53.585310532307105),100,,,RESIDENTIAL,,
1097401,,17808,92 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,537500,53.64087266,-113.4822801,POINT (-113.48228012047406 53.64087266124123),100,,,RESIDENTIAL,,
1223239,,1901,SADDLEBACK ROAD NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,170000,53.44981062,-113.5206808,POINT (-113.52068076924202 53.44981061517441),100,,,RESIDENTIAL,,
1319268,,7604,157 AVENUE NW,Y,2511,MAYLIEWAN,tastawiyiniwak Ward,637500,53.61774291,-113.4598401,POINT (-113.45984010418347 53.61774290814835),100,,,RESIDENTIAL,,
1335108,,9712,167 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,310000,53.53534003,-113.6106972,POINT (-113.61069720553672 53.535340030249124),100,,,RESIDENTIAL,,
1022318,,17,WOLF WILLOW POINT NW,N,4610,WESTRIDGE,sipiwiyiniwak Ward,2500,53.50085825,-113.5947207,POINT (-113.59472069778884 53.50085825452857),100,,,COMMERCIAL,,
1171081,36,1411,MILL WOODS ROAD EAST NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,153500,53.44271088,-113.4035385,POINT (-113.40353853260105 53.442710881597336),100,,,RESIDENTIAL,,
1047679,,6920,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,344500,53.61551734,-113.4466886,POINT (-113.44668862510613 53.61551733684336),100,,,RESIDENTIAL,,
1049576,,3322,145 AVENUE NW,Y,2430,KIRKNESS,Dene Ward,368000,53.60851117,-113.3926892,POINT (-113.39268922920978 53.60851117076644),100,,,RESIDENTIAL,,
1298553,,9406,151 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,388500,53.53040551,-113.5820385,POINT (-113.58203852818788 53.53040550977119),100,,,RESIDENTIAL,,
1254606,,8901,155 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,805000,53.52143427,-113.5880839,POINT (-113.5880839183157 53.521434270743974),100,,,RESIDENTIAL,,
1072438,,4503,17 STREET NW,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,5456000,53.48572755,-113.366374,POINT (-113.36637403444374 53.48572754594329),100,,,COMMERCIAL,,
1057868,,64,KINISKI CRESCENT NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,287500,53.47925187,-113.4014215,POINT (-113.40142151018597 53.47925187272627),100,,,RESIDENTIAL,,
1163468,,8203,189A STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,361500,53.51606991,-113.6496637,POINT (-113.64966371469663 53.51606990841426),100,,,RESIDENTIAL,,
1235811,14,17409,95 STREET NW,N,2450,LAGO LINDO,tastawiyiniwak Ward,148000,53.63696953,-113.4870076,POINT (-113.48700761284312 53.63696952747644),100,,,RESIDENTIAL,,
1309608,205,10033,89 AVENUE NW,N,5480,STRATHCONA,papastew Ward,173500,53.52420753,-113.4904071,POINT (-113.49040710803969 53.52420752533699),100,,,RESIDENTIAL,,
1222140,,9009,169 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,341500,53.52590545,-113.6135779,POINT (-113.61357787057507 53.52590545109908),100,,,RESIDENTIAL,,
1197904,90,7604,29 AVENUE NW,N,6340,KAMEYOSEK,Karhiio Ward,161500,53.46092194,-113.447062,POINT (-113.4470620330178 53.460921936964624),100,,,RESIDENTIAL,,
1131960,,14719,25 STREET NW,N,2280,FRASER,Dene Ward,136500,53.6107272,-113.3764747,POINT (-113.3764746669787 53.61072720326497),100,,,RESIDENTIAL,,
1320381,,3204,43 AVENUE NW,N,6390,LARKSPUR,Sspomitapi Ward,6500,53.48068594,-113.3918348,POINT (-113.39183478360387 53.4806859440297),100,,,COMMERCIAL,,
1189513,,8825,161 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,326000,53.52350756,-113.599471,POINT (-113.5994710361247 53.52350755684769),100,,,RESIDENTIAL,,
1008200,,15227,85 STREET NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,386500,53.61539481,-113.4713673,POINT (-113.47136734628604 53.61539481304544),100,,,RESIDENTIAL,,
1116086,,7715,156 STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,469500,53.51029482,-113.5898987,POINT (-113.58989872915583 53.51029482400924),100,,,RESIDENTIAL,,
1167493,,9295,172 STREET NW,N,4520,SUMMERLEA,sipiwiyiniwak Ward,184000,53.52800473,-113.6167127,POINT (-113.61671271516741 53.52800472622175),100,,,RESIDENTIAL,,
1199793,,5904,188 STREET NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,302000,53.49420964,-113.6490836,POINT (-113.64908358843067 53.494209636857136),100,,,RESIDENTIAL,,
1223874,12,11111,26 AVENUE NW,N,5060,BLUE QUILL,Ipiihkoohkanipiaohtsi Ward,248000,53.45820733,-113.5177771,POINT (-113.51777707261711 53.458207330135366),100,,,RESIDENTIAL,,
1171412,34,3115,119 STREET NW,N,5490,SWEET GRASS,Ipiihkoohkanipiaohtsi Ward,200500,53.46280087,-113.5375251,POINT (-113.5375250781339 53.4628008739653),100,,,RESIDENTIAL,,
1054105,,3604,41 AVENUE NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,306500,53.47667712,-113.3964654,POINT (-113.3964654189797 53.476677118243764),100,,,RESIDENTIAL,,
1246735,104,4810,MILL WOODS ROAD SOUTH NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,91000,53.44606657,-113.4142418,POINT (-113.41424176621011 53.446066565934494),100,,,RESIDENTIAL,,
1125152,50,4403,RIVERBEND ROAD NW,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,198000,53.48156209,-113.5788299,POINT (-113.57882985906069 53.481562086954206),100,,,RESIDENTIAL,,
1033323,,12832,68 STREET NW,N,2020,BALWIN,tastawiyiniwak Ward,219000,53.58703746,-113.4465365,POINT (-113.44653654245404 53.587037462328176),100,,,RESIDENTIAL,,
1258011,,151,CENTENNIAL COURT NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,163000,53.54767181,-113.6105138,POINT (-113.61051384692745 53.54767180705669),100,,,RESIDENTIAL,,
1206028,9,1820,56 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,170500,53.44888324,-113.4262035,POINT (-113.42620353199626 53.448883237050815),100,,,RESIDENTIAL,,
1210046,,18317,72 AVENUE NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,305500,53.50579667,-113.6398467,POINT (-113.63984669573465 53.505796666999835),100,,,RESIDENTIAL,,
1222991,,15930,MANNING DRIVE NW,N,2110,BRINTNELL,Dene Ward,6500,53.62116882,-113.4061841,POINT (-113.40618411909915 53.621168823764584),100,,,COMMERCIAL,,
1181528,,7708,189 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,316000,53.51082008,-113.6490822,POINT (-113.64908224762944 53.51082007598255),100,,,RESIDENTIAL,,
1150044,,14003,162 AVENUE NW,N,3470,CARLTON,Anirniq Ward,204000,53.62295014,-113.5630824,POINT (-113.56308235326769 53.62295014434751),100,,,RESIDENTIAL,,
1202332,407,2620,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,82000,53.45885364,-113.408218,POINT (-113.4082180009321 53.45885364278415),100,,,RESIDENTIAL,,
1107861,,15408,75 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,481500,53.50745532,-113.586252,POINT (-113.5862519676887 53.507455323397416),100,,,RESIDENTIAL,,
1176304,205,10135,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,189500,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1124460,3,4403,RIVERBEND ROAD NW,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,185500,53.48156209,-113.5788299,POINT (-113.57882985906069 53.481562086954206),100,,,RESIDENTIAL,,
1103316,,2210,MANNING DRIVE NE,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,59500,53.69147269,-113.3107014,POINT (-113.31070135326928 53.69147268605735),100,,,RESIDENTIAL,,
1046069,,7319,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,346500,53.61503826,-113.4551044,POINT (-113.45510437416712 53.615038256961945),100,,,RESIDENTIAL,,
1218056,9,16619,83 AVENUE NW,N,4140,ELMWOOD,sipiwiyiniwak Ward,83500,53.51612119,-113.6091518,POINT (-113.60915178424662 53.51612118780273),100,,,RESIDENTIAL,,
1055722,,4212,40 AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,318500,53.47645408,-113.4047253,POINT (-113.40472532481826 53.47645408455928),100,,,RESIDENTIAL,,
1296300,,9833,152 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,423000,53.5371525,-113.5827984,POINT (-113.582798425307 53.5371524963999),100,,,RESIDENTIAL,,
1057199,,5,KINISKI CRESCENT NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,275000,53.4786303,-113.3998304,POINT (-113.39983039764792 53.47863029818467),100,,,RESIDENTIAL,,
1293000,,9932,152 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,321000,53.53870516,-113.5837784,POINT (-113.5837784401264 53.53870515584494),100,,,RESIDENTIAL,,
1028810,44,10453,20 AVENUE NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,188000,53.44972173,-113.4984876,POINT (-113.49848762847681 53.44972173311874),100,,,RESIDENTIAL,,
1243963,,9323,169 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,342000,53.53004269,-113.6135235,POINT (-113.61352351392827 53.53004268599839),100,,,RESIDENTIAL,,
1304682,,899,WANYANDI ROAD NW,Y,4360,OLESKIW,sipiwiyiniwak Ward,620500,53.49876608,-113.6025248,POINT (-113.60252478869776 53.498766081101316),100,,,RESIDENTIAL,,
1025634,8,10516,84 AVENUE NW,N,5480,STRATHCONA,papastew Ward,251000,53.52029578,-113.5014237,POINT (-113.50142370461174 53.52029578345184),100,,,RESIDENTIAL,,
1097195,,17808,93 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,367000,53.64068341,-113.4850589,POINT (-113.4850589298708 53.64068340819784),100,,,RESIDENTIAL,,
1255611,,67,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,150500,53.48548454,-113.497699,POINT (-113.4976989872093 53.48548453723555),100,,,RESIDENTIAL,,
1113117,,12825,168 STREET NW,N,4475,KINOKAMAU PLAINS AREA,Nakota Isga Ward,4588500,53.58571681,-113.6087945,POINT (-113.60879454862422 53.58571680617607),100,,,COMMERCIAL,,
1008473,,10406,180 STREET NW,N,4340,MORIN INDUSTRIAL,Nakota Isga Ward,1727000,53.54616869,-113.6338245,POINT (-113.63382451929705 53.546168686475816),100,,,COMMERCIAL,,
1053172,,4203,38 STREET NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,293000,53.47895456,-113.3984731,POINT (-113.39847310778589 53.478954562530994),100,,,RESIDENTIAL,,
1085976,404,12141,JASPER AVENUE NW,N,1150,OLIVER,O-day'min Ward,180500,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1034586,,10844,21 AVENUE NW,Y,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,300000,53.45310986,-113.5058072,POINT (-113.50580720917422 53.453109861229),100,,,RESIDENTIAL,,
1279686,,9332,155 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,254500,53.52945308,-113.5890619,POINT (-113.58906188667096 53.52945307909897),100,,,RESIDENTIAL,,
1090786,,15908,78 AVENUE NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,415000,53.50988236,-113.5970809,POINT (-113.59708088342747 53.509882359944065),100,,,RESIDENTIAL,,
1281385,109,1945,105 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,96500,53.44909955,-113.4995052,POINT (-113.49950518050419 53.449099548352535),100,,,RESIDENTIAL,,
1170919,20,1411,MILL WOODS ROAD EAST NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,142500,53.44271088,-113.4035385,POINT (-113.40353853260105 53.442710881597336),100,,,RESIDENTIAL,,
1115781,,19003,100 AVENUE NW,N,4011,ANTHONY HENDAY,Nakota Isga Ward,12500,53.53520049,-113.6523418,POINT (-113.65234183332647 53.53520048587036),100,,,RESIDENTIAL,,
1011402,,207,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,648500,53.51099792,-113.6120878,POINT (-113.61208775699737 53.51099791790379),100,,,RESIDENTIAL,,
1085612,1506,12121,JASPER AVENUE NW,N,1150,OLIVER,O-day'min Ward,197000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1062181,309,10175,114 STREET NW,N,1150,OLIVER,O-day'min Ward,142500,53.54263735,-113.5170943,POINT (-113.51709427725768 53.542637347578406),100,,,RESIDENTIAL,,
1105501,,25104,50 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,0,53.71233275,-113.4242646,POINT (-113.42426458084698 53.71233274770093),100,,,COMMERCIAL,,
1319821,303,10136,160 STREET NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,99500,53.54205924,-113.5969125,POINT (-113.59691253943544 53.54205923616651),100,,,RESIDENTIAL,,
1318617,,15704,79 STREET NW,Y,2511,MAYLIEWAN,tastawiyiniwak Ward,364000,53.61872588,-113.4636573,POINT (-113.46365734720705 53.618725884397875),100,,,RESIDENTIAL,,
1021641,,153,WOLF WILLOW CRESCENT NW,N,4610,WESTRIDGE,sipiwiyiniwak Ward,2000,53.50175356,-113.5978421,POINT (-113.59784210365922 53.50175356234924),100,,,COMMERCIAL,,
1314301,1203,9917,110 STREET NW,N,1150,OLIVER,O-day'min Ward,230000,53.5379826,-113.50974,POINT (-113.50973998466505 53.5379825975964),100,,,RESIDENTIAL,,
1195726,,16101,88 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,355500,53.52227198,-113.5995962,POINT (-113.5995962177189 53.52227198168006),100,,,RESIDENTIAL,,
1121458,,15042,84 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,368500,53.51716084,-113.5818313,POINT (-113.58183129065198 53.5171608421645),100,,,RESIDENTIAL,,
1110683,,7409,156 STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,518500,53.50722032,-113.5899626,POINT (-113.58996259316667 53.50722032432867),100,,,RESIDENTIAL,,
1319805,202,10136,160 STREET NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,96500,53.54205924,-113.5969125,POINT (-113.59691253943544 53.54205923616651),100,,,RESIDENTIAL,,
1145457,,15614,81 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,395000,53.51521669,-113.5915713,POINT (-113.59157125854041 53.515216692850444),100,,,RESIDENTIAL,,
1081207,,380,WOLF WILLOW ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,2148000,53.50589133,-113.6101984,POINT (-113.6101983621918 53.505891333881685),100,,,RESIDENTIAL,,
1192244,,8725,160 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,335500,53.52167047,-113.5974255,POINT (-113.59742547182672 53.52167046943413),100,,,RESIDENTIAL,,
1199405,,6004,187 STREET NW,N,4220,JAMIESON PLACE,sipiwiyiniwak Ward,295000,53.49383545,-113.6469578,POINT (-113.64695779769524 53.493835446961526),100,,,RESIDENTIAL,,
1083542,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1299759,,9232,151 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,713000,53.52757926,-113.5820429,POINT (-113.58204288483175 53.52757925965952),100,,,RESIDENTIAL,,
1113950,,7103,156 STREET NW,N,4440,RIVER VALLEY LESSARD NORTH,sipiwiyiniwak Ward,46000,53.50254219,-113.5896101,POINT (-113.5896100914538 53.502542189590486),100,,,COMMERCIAL,,
1255132,,34,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,146000,53.48548454,-113.497699,POINT (-113.4976989872093 53.48548453723555),100,,,RESIDENTIAL,,
1039353,10,11824,86 STREET NW,N,1100,EASTWOOD,Métis Ward,72000,53.57112341,-113.4731316,POINT (-113.47313156624024 53.57112341384843),100,,,RESIDENTIAL,,
1234483,1105,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,213500,53.52349869,-113.4938707,POINT (-113.49387074720232 53.52349869063701),100,,,RESIDENTIAL,,
1182278,303,10740,UNIVERSITY AVENUE NW,N,5330,QUEEN ALEXANDRA,papastew Ward,172500,53.51362267,-113.5082949,POINT (-113.50829494578787 53.51362266607199),100,,,RESIDENTIAL,,
1116011,,20804,100 AVENUE NW,N,4485,LEWIS FARMS INDUSTRIAL,Nakota Isga Ward,1547000,53.54016742,-113.6776536,POINT (-113.67765356998221 53.540167415211656),100,,,COMMERCIAL,,
1279983,,9507,155 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,255500,53.53196052,-113.5880739,POINT (-113.58807387742294 53.53196051864693),100,,,RESIDENTIAL,,
1183581,,15710,91 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,348500,53.52607069,-113.5932019,POINT (-113.59320192864274 53.526070692061964),100,,,RESIDENTIAL,,
1159045,,10366,172 STREET NW,N,4510,STONE INDUSTRIAL,Nakota Isga Ward,1060500,53.54695598,-113.6188816,POINT (-113.61888160535867 53.54695598427866),100,,,COMMERCIAL,,
1358613,,9934,159 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,723000,53.53842469,-113.5960716,POINT (-113.5960715872513 53.53842469427197),100,,,RESIDENTIAL,,
1207174,,16013,94 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,359000,53.52968601,-113.5984843,POINT (-113.59848425057372 53.52968601430267),100,,,RESIDENTIAL,,
1198720,,9426,156 STREET NW,N,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,218500,53.53082434,-113.5908658,POINT (-113.59086577016576 53.53082434416997),100,,,RESIDENTIAL,,
1199074,,18661,61 AVENUE NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,293000,53.49469113,-113.6470893,POINT (-113.64708926192094 53.49469112976559),100,,,RESIDENTIAL,,
1165521,,8208,169B STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,309000,53.51566315,-113.6143991,POINT (-113.61439908707746 53.51566314632075),100,,,RESIDENTIAL,,
1037951,,9275,25 AVENUE NW,N,6570,PARSONS INDUSTRIAL,Karhiio Ward,4830000,53.45354205,-113.4726616,POINT (-113.47266160215047 53.453542047741756),100,,,COMMERCIAL,,
1113349,,16445,130 AVENUE NW,N,4320,MISTATIM INDUSTRIAL,Anirniq Ward,6001000,53.59056891,-113.6099089,POINT (-113.60990890916698 53.590568905536095),100,,,COMMERCIAL,,
1063726,,,,N,5200,GARNEAU,papastew Ward,5500,53.51937213,-113.5186003,POINT (-113.51860032581321 53.519372127196945),100,,,RESIDENTIAL,,
1066505,,1650,41 AVENUE SW,Y,6663,DECOTEAU,Sspomitapi Ward,485000,53.396346,-113.3680726,POINT (-113.36807255032785 53.39634599551583),100,,,RESIDENTIAL,,
1234954,1610,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,186000,53.52349869,-113.4938707,POINT (-113.49387074720232 53.52349869063701),100,,,RESIDENTIAL,,
